FECHA;COMP.;CODIGO;CUENTA;CONCEPTO; DEBE ; HABER ;REFERENCIA
30/6/2024;86;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;12.667,70;22740
30/6/2024;86;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;2.026,83;22740
30/6/2024;86;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;1.520,12;;22740
30/6/2024;86;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;253,35;;22740
30/6/2024;86;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;293,39;;22740
30/6/2024;86;1111001;Caja Principal;CORPORACION PAYTECH C.A.;12.627,67;;22740
30/6/2024;86;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;;4.566,96;22741
30/6/2024;86;2121001;Débito Fiscal IVA;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;;730,71;22741
30/6/2024;86;1111001;Caja Principal;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;158,93;;22741
30/6/2024;86;2124007;IGTF Percibido de clientes;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;;158,93;22741
30/6/2024;86;1111001;Caja Principal;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;5.297,67;;22741
30/6/2024;86;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CLUB GASTRONOMICO DEPICAR CCS, C.A.;;2.281,59;22742
30/6/2024;86;2121001;Débito Fiscal IVA;CLUB GASTRONOMICO DEPICAR CCS, C.A.;;365,05;22742
30/6/2024;86;1111001;Caja Principal;CLUB GASTRONOMICO DEPICAR CCS, C.A.;79,4;;22742
30/6/2024;86;2124007;IGTF Percibido de clientes;CLUB GASTRONOMICO DEPICAR CCS, C.A.;;79,4;22742
30/6/2024;86;1111001;Caja Principal;CLUB GASTRONOMICO DEPICAR CCS, C.A.;2.646,64;;22742
30/6/2024;86;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;FACTOR 650, C.A;;1.637,94;22743
30/6/2024;86;2121001;Débito Fiscal IVA;FACTOR 650, C.A;;262,07;22743
30/6/2024;86;1111001;Caja Principal;FACTOR 650, C.A;1.900,01;;22743
30/6/2024;86;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;INVERSIONES DAS 2022,C.A.;;3.041,28;22744
30/6/2024;86;2121001;Débito Fiscal IVA;INVERSIONES DAS 2022,C.A.;;486,6;22744
30/6/2024;86;1141002;Retención 75% IVA Clientes;INVERSIONES DAS 2022,C.A.;364,95;;22744
30/6/2024;86;1142001;ISLR Retenido por Clientes;INVERSIONES DAS 2022,C.A.;60,83;;22744
30/6/2024;86;1111001;Caja Principal;INVERSIONES DAS 2022,C.A.;105,84;;22744
30/6/2024;86;2124007;IGTF Percibido de clientes;INVERSIONES DAS 2022,C.A.;;105,84;22744
30/6/2024;86;1111001;Caja Principal;INVERSIONES DAS 2022,C.A.;3.102,10;;22744
30/6/2024;86;1142004;ISLR Otros;Islr 1%;1.087,37;;Islr
30/6/2024;86;2124004;Islr 1% por pagar;Islr 1%;;1.087,37;Islr
30/6/2024;86;2121001;Débito Fiscal IVA;declaracion de Iva ;17.397,99;;Iva
30/6/2024;86;1141002;Retención 75% IVA Clientes;declaracion de Iva ;;1.885,07;Iva
30/6/2024;86;2121003;IVA por Pagar;declaracion de Iva ;;15.512,92;Iva
30/6/2024;86;5131001;Sueldos Empleados                                ;2da QUINCENA MES 06-2024;446,33;;Nomina
30/6/2024;86;5131005;Bono de Alimentación                     ;2da QUINCENA MES 06-2024;5.091,80;;Nomina
30/6/2024;86;5131008;Prestaciones Sociales-Antiguedad               ;2da QUINCENA MES 06-2024;81,9;;Nomina
30/6/2024;86;5131009;Vacaciones                                        ;2da QUINCENA MES 06-2024;16,25;;Nomina
30/6/2024;86;5131010;Utilidades;2da QUINCENA MES 06-2024;32,5;;Nomina
30/6/2024;86;5131012;Aporte IVSS;2da QUINCENA MES 06-2024;28,6;;Nomina
30/6/2024;86;5131013;Aporte I.N.C.E                                    ;2da QUINCENA MES 06-2024;8,93;;Nomina
30/6/2024;86;5131014;Aporte FAOV                                     ;2da QUINCENA MES 06-2024;7,8;;Nomina
30/6/2024;86;2131002;Retenciones IVSS Empleados;2da QUINCENA MES 06-2024;;14,4;Nomina
30/6/2024;86;2131003;Retenciones SPF Empleados;2da QUINCENA MES 06-2024;;1,8;Nomina
30/6/2024;86;2131004;Retenciones FAOV Empleados;2da QUINCENA MES 06-2024;;3,9;Nomina
30/6/2024;86;2141001;Aportes IVSS Y SPF ;2da QUINCENA MES 06-2024;;28,6;Nomina
30/6/2024;86;2141002;Aportes FAOV ;2da QUINCENA MES 06-2024;;7,8;Nomina
30/6/2024;86;2141003;Aportes INCES ;2da QUINCENA MES 06-2024;;8,93;Nomina
30/6/2024;86;2161004;Vacaciones por pagar;2da QUINCENA MES 06-2024;;16,25;Nomina
30/6/2024;86;2161005;Utilidades por pagar;2da QUINCENA MES 06-2024;;32,5;Nomina
30/6/2024;86;2241001;Prestaciones Sociales por Pagar;2da QUINCENA MES 06-2024;;81,9;Nomina
30/6/2024;86;2161001;Nomina por Pagar;2da QUINCENA MES 06-2024;;5.518,03;Nomina
30/6/2024;86;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;2.712,15;;BancAmiga
30/6/2024;86;6121046;IGTF Moneda Nacional       ;ITF;1.765,19;;BancAmiga
30/6/2024;86;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;38.700,50;;BancAmiga
30/6/2024;86;2124010;Impuesto de protección a las pensiones por pagar;PLANILLA 99019;2.992,63;;BancAmiga
30/6/2024;86;2111002;Obliganciones Bancarias BancaAmiga;PAGO DR PRESTAMO;11.460,81;;BancAmiga
30/6/2024;86;2124004;Islr 1% por pagar;PLANILLA 99044;924,75;;BancAmiga
30/6/2024;86;2124009;IVA Retenido a Proveedores;PLANILLA 99035;780,47;;BancAmiga
30/6/2024;86;6121031;Honorarios Profesionales;PAGO FREDDY SANCHEZ;2.460,00;;BancAmiga
30/6/2024;86;1111001;Caja Principal;TRANSF A BCO VZLA;9.450,00;;BancAmiga
30/6/2024;86;1111001;Caja Principal;TRANSF A BANESCO;1.500,00;;BancAmiga
30/6/2024;86;5132012;reparaciones menores en la infraestructura;TRANSF BCO VZLA PER;5.000,00;;BancAmiga
30/6/2024;86;5131016;Trabajos a Destajo;TRANSF ALEJANDRA;450;;BancAmiga
30/6/2024;86;2161001;Nomina por Pagar;NOMINA XXXXX;789,05;;BancAmiga
30/6/2024;86;2161001;Nomina por Pagar;NOMINA XXXXX;789,05;;BancAmiga
30/6/2024;86;2161001;Nomina por Pagar;NOMINA XXXXX;789,05;;BancAmiga
30/6/2024;86;2161001;Nomina por Pagar;NOMINA XXXXX;789,05;;BancAmiga
30/6/2024;86;2161001;Nomina por Pagar;NOMINA XXXXX;789,05;;BancAmiga
30/6/2024;86;1111001;Caja Principal;TRANSF BCO VZLA;11.000,00;;BancAmiga
30/6/2024;86;5131006;Bonificaciones Contractuales             ;PAGO DE TRANSPORTE;1.600,00;;BancAmiga
30/6/2024;86;1112002;Banco BancaAmiga;Transferencias realizadas ;;94.741,75;BancAmiga
30/6/2024;86;1112002;Banco BancaAmiga;Transferencias recibidas;95.346,95;;BancAmiga
30/6/2024;86;1111001;Caja Principal;LIQUIDACION DE PUNTO;;79.584,68;BancAmiga
30/6/2024;86;1111001;Caja Principal;PAGO DIRECTO;;15.623,31;BancAmiga
30/6/2024;86;4141003;Ingresos Otros;INT;;138,96;BancAmiga
30/6/2024;86;6121046;IGTF Moneda Nacional       ;ITF;470,04;;Banesco
30/6/2024;86;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;270,82;;Banesco
30/6/2024;86;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;7.140,00;;Banesco
30/6/2024;86;6121019;Teléfono - Celulares                              ;RECARGA TELEFONICA;160;;Banesco
30/6/2024;86;6121041;Gastos de Representación ;ELECTRICIDAD APTO;183,81;;Banesco
30/6/2024;86;1111001;Caja Principal;MONTO REVERSADO;1.280,94;;Banesco
30/6/2024;86;6121021;Consumo de Electricidad                               ;PAGO ELECTRIDAD OFICINA;1.255,83;;Banesco
30/6/2024;86;1111001;Caja Principal;COMPRA DIV ;14.500,00;;Banesco
30/6/2024;86;1112001;Banco Banesco;Transferencias realizadas ;;25.261,44;Banesco
30/6/2024;86;1112001;Banco Banesco;Transferencias recibidas;25.359,76;;Banesco
30/6/2024;86;1111001;Caja Principal;TICKET;;17.403,82;Banesco
30/6/2024;86;1111001;Caja Principal;TICKET PRODELLI;;3.275,00;Banesco
30/6/2024;86;1111001;Caja Principal;PUESTO FACTUR 650;;1.900,00;Banesco
30/6/2024;86;1111001;Caja Principal;REVERSO;;1.280,94;Banesco
30/6/2024;86;1111001;Caja Principal;TRANSF DEDE BANCAMIGA;;1.500,00;Banesco
30/6/2024;86;2141001;Aportes IVSS Y SPF ;PAGO IVSS;138,6;;BDV
30/6/2024;86;6121046;IGTF Moneda Nacional       ;ITF;109,98;;BDV
30/6/2024;86;2141002;Aportes FAOV ;PAGO BANAVIH;27,3;;BDV
30/6/2024;86;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;98,98;;BDV
30/6/2024;86;5131006;Bonificaciones Contractuales             ;TRANSF A VZLA Pers Manten;1.850,00;;BDV
30/6/2024;86;2161001;Nomina por Pagar;NOMINA XXXXX VALLADARES;783,73;;BDV
30/6/2024;86;5131006;Bonificaciones Contractuales             ;TRANSF A VZLA Pers Manten;2.600,00;;BDV
30/6/2024;86;1112003;Banco de Venezuela;Transferencias realizadas ;;5.608,59;BDV
30/6/2024;86;1112003;Banco de Venezuela;Transferencias recibidas;6.250,00;;BDV
30/6/2024;86;1111001;Caja Principal;TRSNDF DESDE BANACAMIGA;;250;BDV
30/6/2024;86;1111001;Caja Principal;TRANSF DESDE BANCAMIGA;;6.000,00;BDV
30/6/2024;86;5131016;Trabajos a Destajo;MIGUELINA TORRES -LIMPIEZA DE OFICINA Y ESTACIONAMIENTO 30USD;1.095,00;;Pagos
30/6/2024;86;2114001;Cuentas por Pagar Directivos;MIGUELINA TORRES -LIMPIEZA DE OFICINA Y ESTACIONAMIENTO 30USD;;1.095,00;Pagos
30/6/2024;86;6121023;Comidas, Viajes y Traslados                       ;PASAJE EMPLEADOS SEMANA DEL 28/06;735;;Pagos
30/6/2024;86;2114001;Cuentas por Pagar Directivos;PASAJE EMPLEADOS SEMANA DEL 28/06;;735;Pagos
30/6/2024;86;2114010;Otras Cuentas por Pagar ;Pago de Facturas Varias - Excelsior Gama, Panaderia;3.250,99;;Pagos
30/6/2024;86;2114001;Cuentas por Pagar Directivos;Pago de Facturas Varias - Excelsior Gama, Panaderia;;3.250,99;Pagos
30/6/2024;86;5131015;Impuesto de protección de las pensiones;DPP mes junio 2024;3.069,61;;DPP
30/6/2024;86;2124010;Impuesto de protección a las pensiones por pagar;DPP mes junio 2024;;3.069,61;DPP
30/6/2024;86;2161001;Nomina por Pagar;pago nomina;1.577,15;;Pagos
30/6/2024;86;2114001;Cuentas por Pagar Directivos;pago nomina;;1.577,15;Pagos
15/7/2024;87;6121018;Aseo Urbano                      ;INVERSIONES FOSPUCA BARUTA, C.A. ;6.474,00;;1000276761
15/7/2024;87;1141001;Crédito Fiscal IVA Compras;INVERSIONES FOSPUCA BARUTA, C.A. ;1.035,84;;1000276761
15/7/2024;87;2124009;IVA Retenido a Proveedores;INVERSIONES FOSPUCA BARUTA, C.A. ;;776,88;2,02E+13
15/7/2024;87;2122003;ISLR Retenido a Proveedores;INVERSIONES FOSPUCA BARUTA, C.A. ;;129,48;1000276761
15/7/2024;87;2114010;Otras Cuentas por Pagar ;INVERSIONES FOSPUCA BARUTA, C.A. ;;6.603,48;1000276761
15/7/2024;87;6121023;Comidas, Viajes y Traslados                       ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;80,82;;140367
15/7/2024;87;2114010;Otras Cuentas por Pagar ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;;80,82;140367
15/7/2024;87;6121023;Comidas, Viajes y Traslados                       ;PAULAS BAKERY, C.A. ;183,07;;46648
15/7/2024;87;2114010;Otras Cuentas por Pagar ;PAULAS BAKERY, C.A. ;;183,07;46648
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.647,24;29
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;743,56;29
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;5.390,80;;29
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;8.147,20;30
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.303,55;30
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;9.450,75;;30
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.742,90;31
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.078,86;31
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;7.821,76;;31
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.828,12;32
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.092,50;32
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;7.920,62;;32
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.259,08;33
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.001,45;33
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;7.260,53;;33
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.353,95;34
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.016,63;34
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;7.370,58;;34
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;1.422,47;35
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;227,6;35
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;1.650,07;;35
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.836,76;36
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;773,88;36
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;5.610,64;;36
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.785,22;37
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;925,64;37
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;6.710,86;;37
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.656,62;38
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;745,06;38
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;5.401,68;;38
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.855,78;39
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;776,92;39
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;5.632,70;;39
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.690,24;40
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;910,44;40
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;6.600,68;;40
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.552,08;41
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;728,33;41
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;5.280,41;;41
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;3.319,40;42
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;531,1;42
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;3.850,50;;42
15/7/2024;87;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.267,73;43
15/7/2024;87;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;682,84;43
15/7/2024;87;1111001;Caja Principal;RESUMEN DEL DIA;4.950,57;;43
15/7/2024;87;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;15.673,46;22745
15/7/2024;87;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;2.507,75;22745
15/7/2024;87;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;1.880,82;;2,02E+13
15/7/2024;87;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;313,47;;22745
15/7/2024;87;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;363,62;;22745
15/7/2024;87;1111001;Caja Principal;CORPORACION PAYTECH C.A.;15.623,30;;22745
15/7/2024;87;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;21.956,89;22746
15/7/2024;87;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;3.513,10;22746
15/7/2024;87;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;2.634,83;;22746
15/7/2024;87;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;439,14;;22746
15/7/2024;87;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;509,4;;22746
15/7/2024;87;1111001;Caja Principal;CORPORACION PAYTECH C.A.;21.886,62;;22746
15/7/2024;87;1142004;ISLR Otros;Islr 1%;1.159,95;;Islr
15/7/2024;87;2124004;Islr 1% por pagar;Islr 1%;;1.159,95;Islr
15/7/2024;87;2121001;Débito Fiscal IVA;Declaracion de IVA;18.559,21;;IVA
15/7/2024;87;1141001;Crédito Fiscal IVA Compras;Declaracion de IVA;;1.035,84;IVA
15/7/2024;87;1141002;Retención 75% IVA Clientes;Declaracion de IVA;;4.515,65;IVA
15/7/2024;87;2121003;IVA por Pagar;Declaracion de IVA;;13.007,72;IVA
15/7/2024;87;5131001;Sueldos Empleados                                ;1era quincena julio ;520;;Nomina
15/7/2024;87;5131005;Bono de Alimentación                     ;1era quincena julio ;5.841,60;;Nomina
15/7/2024;87;5131008;Prestaciones Sociales-Antiguedad               ;1era quincena julio ;109,2;;Nomina
15/7/2024;87;5131009;Vacaciones                                        ;1era quincena julio ;21,67;;Nomina
15/7/2024;87;5131010;Utilidades;1era quincena julio ;43,33;;Nomina
15/7/2024;87;5131012;Aporte IVSS;1era quincena julio ;57,2;;Nomina
15/7/2024;87;5131013;Aporte I.N.C.E                                    ;1era quincena julio ;10,4;;Nomina
15/7/2024;87;5131014;Aporte FAOV                                     ;1era quincena julio ;10,4;;Nomina
15/7/2024;87;2131002;Retenciones IVSS Empleados;1era quincena julio ;;20,8;Nomina
15/7/2024;87;2131003;Retenciones SPF Empleados;1era quincena julio ;;2,6;Nomina
15/7/2024;87;2131004;Retenciones FAOV Empleados;1era quincena julio ;;5,2;Nomina
15/7/2024;87;2141001;Aportes IVSS Y SPF ;1era quincena julio ;;57,2;Nomina
15/7/2024;87;2141002;Aportes FAOV ;1era quincena julio ;;10,4;Nomina
15/7/2024;87;2141003;Aportes INCES ;1era quincena julio ;;10,4;Nomina
15/7/2024;87;2161004;Vacaciones por pagar;1era quincena julio ;;21,67;Nomina
15/7/2024;87;2161005;Utilidades por pagar;1era quincena julio ;;43,33;Nomina
15/7/2024;87;2241001;Prestaciones Sociales por Pagar;1era quincena julio ;;109,2;Nomina
15/7/2024;87;2161001;Nomina por Pagar;1era quincena julio ;;6.333,00;Nomina
15/7/2024;87;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;7.695,00;;Banesco
15/7/2024;87;6121046;IGTF Moneda Nacional       ;ITF;225,96;;Banesco
15/7/2024;87;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;99,04;;Banesco
15/7/2024;87;6121019;Teléfono - Celulares                              ;RECARGA TELEONICA;835;;Banesco
15/7/2024;87;1111001;Caja Principal;TRANS BCO VZLA;2.900,00;;Banesco
15/7/2024;87;1112001;Banco Banesco;Transferencias realizadas;;11.755,00;Banesco
15/7/2024;87;1112001;Banco Banesco;Transferencias recibidas;11.823,21;;Banesco
15/7/2024;87;1111001;Caja Principal;TICKET;;10.220,80;Banesco
15/7/2024;87;1111001;Caja Principal;PUESTO FIJO INV GONCONSULT;;1.602,41;Banesco
15/7/2024;87;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;2.969,45;;BancAmiga
15/7/2024;87;6121046;IGTF Moneda Nacional       ;ITF;2.224,58;;BancAmiga
15/7/2024;87;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;23.030,00;;BancAmiga
15/7/2024;87;2114010;Otras Cuentas por Pagar ;PAGO FOSPUCA;6.603,48;;BancAmiga
15/7/2024;87;1111001;Caja Principal;TRANSF BCO VZLA;25.700,00;;BancAmiga
15/7/2024;87;6121020;Internet;PAGO INTER;2.232,15;;BancAmiga
15/7/2024;87;1111001;Caja Principal;COMPRA DIV;228;;BancAmiga
15/7/2024;87;5132010;mantenimiento equipos control de acceso vehicular;MIREYA DE MACIAS ALQUILER DE EQUIPOS MAYO ;6.150,00;;BancAmiga
15/7/2024;87;6121025;Impuestos Municipales                       ;PAGO ALCADIA DE BARUTA;3.823,04;;BancAmiga
15/7/2024;87;5132007;vigilancia;VIGILANCIA CC LAS COLINAS;720;;BancAmiga
15/7/2024;87;2122003;ISLR Retenido a Proveedores;PLANILLA 99074;130,08;;BancAmiga
15/7/2024;87;1111001;Caja Principal; VUELTO DE PAGO MOVIL;547,05;;BancAmiga
15/7/2024;87;2124004;Islr 1% por pagar;PLANILLA 99044;1.087,37;;BancAmiga
15/7/2024;87;2124007;IGTF Percibido de clientes;PLANILLA 99021;344,17;;BancAmiga
15/7/2024;87;2114010;Otras Cuentas por Pagar ;PAGO INVERSIONES DAS;853,43;;BancAmiga
15/7/2024;87;5131006;Bonificaciones Contractuales             ;TRANSF BCO VZLA Y;3.400,00;;BancAmiga
15/7/2024;87;5131006;Bonificaciones Contractuales             ;TRANSF BCO VZLA P;19.000,00;;BancAmiga
15/7/2024;87;1111001;Caja Principal;TRANSF A BCO VZLA;12.800,00;;BancAmiga
15/7/2024;87;2161001;Nomina por Pagar;NOMINA TRANSF XXXXX;891,85;;BancAmiga
15/7/2024;87;2161001;Nomina por Pagar;NOMINA TRNSF XXXXX;791,85;;BancAmiga
15/7/2024;87;2161001;Nomina por Pagar;NOMINA TRANSF XXXXX;791,85;;BancAmiga
15/7/2024;87;2161001;Nomina por Pagar;NOMINA TRANSF XXXXX;791,85;;BancAmiga
15/7/2024;87;2161001;Nomina por Pagar;NOMINA TRANSF XXXXX;791,85;;BancAmiga
15/7/2024;87;6121023;Comidas, Viajes y Traslados                       ;PAGO TRANSPORTE GIOVANNY;1.600,00;;BancAmiga
15/7/2024;87;2161001;Nomina por Pagar;NOMINA YONEIBER;1.590,40;;BancAmiga
15/7/2024;87;5132002;Arrendamiento;CONCESION MAYO 2024 1ER;3.750,00;;BancAmiga
15/7/2024;87;1112002;Banco BancaAmiga;transferencias realizadas;;122.842,45;BancAmiga
15/7/2024;87;1112002;Banco BancaAmiga;Transferencias recibidas;123.921,46;;BancAmiga
15/7/2024;87;1111001;Caja Principal;PUESTO FIJO  MARI PILI;;1.826,00;BancAmiga
15/7/2024;87;1111001;Caja Principal;TRANSF DESDE BCO VZLA;;1.700,00;BancAmiga
15/7/2024;87;1111001;Caja Principal;PAGO DIRECTO;;21.886,62;BancAmiga
15/7/2024;87;1111001;Caja Principal;TRANSFERENCIAS RECIBIDAS;;10.000,00;BancAmiga
15/7/2024;87;4141003;Ingresos Otros;INT;;122,21;BancAmiga
15/7/2024;87;1111001;Caja Principal;LIQUIDACION DE PUNTO;;88.386,63;BancAmiga
15/7/2024;87;6121046;IGTF Moneda Nacional       ;ITF;737,65;;BDV
15/7/2024;87;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;861,58;;BDV
15/7/2024;87;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;8.700,00;;BDV
15/7/2024;87;6121019;Teléfono - Celulares                              ;PAGO CANTV;483,8;;BDV
15/7/2024;87;6121031;Honorarios Profesionales;PAGO CHIRINOS Para permiso de Bomberos;10.400,00;;BDV
15/7/2024;87;2141003;Aportes INCES ;PAGO INCES;54,6;;BDV
15/7/2024;87;5132010;mantenimiento equipos control de acceso vehicular;PAGO A LUIS ESPINOZA  COMPUTADORA BARRERA;4.100,00;;BDV
15/7/2024;87;2124010;Impuesto de protección a las pensiones por pagar;PLANILLA  99019;3.069,61;;BDV
15/7/2024;87;2141001;Aportes IVSS Y SPF ;IVSS;138,6;;BDV
15/7/2024;87;2141002;Aportes FAOV ;BANAVIH;27,3;;BDV
15/7/2024;87;5131016;Trabajos a Destajo;PAGO A MIGUELINA LIMPIEZA DE OFICINA;1.200,00;;BDV
15/7/2024;87;1111001;Caja Principal;TRANSF BANCAMIGA;1.700,00;;BDV
15/7/2024;87;5131006;Bonificaciones Contractuales             ;TRANSF PARA PAGO DE ONEIBER Y YONEIBER;7.800,00;;BDV
15/7/2024;87;5132002;Arrendamiento;PAGO CONCESION MAYO 2024 1ER;16.250,00;;BDV
15/7/2024;87;1112003;Banco de Venezuela;Transferencias realizadas;;55.523,14;BDV
